0.3236666	-0.01727429	0.1987894
0.327	-0.01771708	0.1983514
0.3303334	-0.01754978	0.1978636
0.3336667	-0.0177802	0.1973816
0.337	-0.01691742	0.196941
0.3403333	-0.01773501	0.1963472
0.3436667	-0.01773638	0.195907
0.347	-0.01826873	0.1954381
0.3503333	-0.01703599	0.1949617
0.3536666	-0.01877952	0.1945447
0.357	-0.01711161	0.1940074
0.3603333	-0.01786189	0.1934614
0.3636666	-0.0177661	0.1926955
0.367	-0.01791112	0.1919768
0.3703333	-0.01870443	0.1912947
0.3736667	-0.01778405	0.1908249
0.377	-0.01844965	0.1903683
0.3803334	-0.01830806	0.1899023
0.3836667	-0.01869325	0.189374
0.387	-0.01845724	0.1888158
0.3903334	-0.01880841	0.1883376
0.3936667	-0.01899022	0.1878736
0.397	-0.01840439	0.1873788
0.4003334	-0.01827458	0.1868526
0.4036667	-0.01881871	0.1862289
0.407	-0.01931496	0.185612
0.4103333	-0.0195294	0.1850956
0.4136667	-0.01870552	0.1846133
0.417	-0.01992914	0.1841425
0.4203333	-0.01991247	0.183688
0.4236667	-0.01926763	0.1832146
0.427	-0.01882339	0.1827373
0.4303333	-0.02020181	0.1822723
0.4336666	-0.01912039	0.1818336
0.437	-0.01896212	0.1814103
0.4403334	-0.01865947	0.1809923
0.4436667	-0.01898427	0.1805444
0.447	-0.01959644	0.1800131
0.4503334	-0.01939374	0.1795204
0.4536667	-0.02000522	0.1790252
0.457	-0.01974634	0.1785348
0.4603333	-0.01918829	0.1780815
0.4636667	-0.01931876	0.17761
0.467	-0.01930973	0.1771272
0.4703333	-0.01996839	0.1766432
0.4736667	-0.01963313	0.1761495
0.477	-0.02001348	0.1755676
0.4803333	-0.01994125	0.175026
0.4836666	-0.02024317	0.1744138
0.487	-0.01992109	0.1739079
0.4903333	-0.02027367	0.1734166
0.4936666	-0.02074494	0.1729485
0.497	-0.02070883	0.1724642
0.5003334	-0.02028122	0.1719603
0.5036667	-0.0205519	0.1714648
0.507	-0.02057477	0.170963
0.5103333	-0.02093775	0.1704489
0.5136667	-0.02054697	0.1699636
0.517	-0.02149088	0.1695116
0.5203333	-0.02086272	0.1690606
0.5236667	-0.02087586	0.168592
0.527	-0.02082169	0.1681427
0.5303332	-0.02186348	0.167689
0.5336666	-0.02074045	0.1672318
0.537	-0.02091463	0.1667982
0.5403332	-0.0210208	0.1663367
0.5436666	-0.0214747	0.1658534
0.547	-0.0211679	0.165408
0.5503332	-0.02109362	0.1649483
0.5536666	-0.02096035	0.1644707
0.557	-0.02202575	0.1639986
0.5603332	-0.02169049	0.1635304
0.5636668	-0.02072084	0.1630985
0.567	-0.02177584	0.1626796
0.5703334	-0.02079509	0.1622111
0.5736668	-0.02193335	0.1617343
0.577	-0.02191528	0.161283
0.5803332	-0.02165848	0.1608513
0.5836668	-0.0213836	0.1604142
0.587	-0.02130238	0.1599766
0.5903334	-0.02189094	0.1595194
0.5936666	-0.02130164	0.1590444
0.597	-0.02147098	0.1585855
0.6003332	-0.02189503	0.1581292
0.6036668	-0.0217673	0.1577073
0.607	-0.02184642	0.157318
0.6103332	-0.02184156	0.1569296
0.6136666	-0.02157502	0.1564861
0.617	-0.02141953	0.1560102
0.6203332	-0.02266123	0.1554435
0.6236668	-0.02181026	0.1549923
0.627	-0.02197127	0.1545997
0.6303334	-0.0219907	0.1542051
0.6336668	-0.02162836	0.1537664
0.637	-0.02256537	0.153333
0.6403334	-0.02324556	0.152876
0.6436668	-0.02203228	0.1524325
0.647	-0.0227638	0.1520348
0.6503332	-0.02235012	0.1516244
0.6536668	-0.02262706	0.151206
0.657	-0.02245142	0.1507989
0.6603332	-0.02289075	0.150426
0.6636668	-0.02296015	0.1500801
0.667	-0.02238057	0.1497392
0.6703332	-0.02203908	0.1493365
0.6736668	-0.02282198	0.1486911
0.677	-0.02246867	0.1482316
0.6803332	-0.02317246	0.1478257
0.6836668	-0.02261094	0.1474118
0.687	-0.02371799	0.1470379
0.6903334	-0.02369646	0.146673
0.6936668	-0.02257065	0.1463074
0.697	-0.02288298	0.1459353
0.7003332	-0.02306552	0.145533
0.7036668	-0.02393724	0.145126
0.707	-0.02341666	0.1447289
0.7103332	-0.0229891	0.1443694
0.7136668	-0.02312024	0.1439994
0.717	-0.02224778	0.1435866
0.7203332	-0.02322989	0.1431746
0.7236668	-0.02305565	0.1427668
0.727	-0.02334576	0.1423608
0.7303332	-0.0239496	0.1419948
0.7336668	-0.02453473	0.1416357
0.737	-0.02333051	0.1413112
0.7403332	-0.02388992	0.1410001
0.7436668	-0.02330135	0.1406259
0.747	-0.02316042	0.1402308
0.7503332	-0.02411542	0.1398461
0.7536668	-0.02352337	0.1394562
0.757	-0.02433195	0.1391175
0.7603332	-0.0232339	0.1387586
0.7636668	-0.02381553	0.1384102
0.767	-0.02444158	0.1380902
0.7703332	-0.02366835	0.1377369
0.7736668	-0.02367182	0.1373826
0.777	-0.02361004	0.1370064
0.7803332	-0.02408546	0.136619
0.7836668	-0.02435408	0.1362527
0.787	-0.02432215	0.1358958
0.7903332	-0.0242333	0.1355605
0.7936668	-0.02405836	0.1352085
0.797	-0.02427422	0.1348752
0.8003332	-0.02486832	0.1345506
0.8036668	-0.02432416	0.1342048
0.807	-0.02416242	0.1338334
0.8103332	-0.02443656	0.133489
0.8136668	-0.02447474	0.1331148
0.817	-0.02407701	0.1327896
0.8203334	-0.02504037	0.1324643
0.8236668	-0.02412209	0.1321218
0.827	-0.02495775	0.1317782
0.8303332	-0.02469885	0.1314249
0.8336668	-0.02535543	0.131053
0.837	-0.02428863	0.1307174
0.8403334	-0.02546508	0.130425
0.8436668	-0.02476892	0.1301644
0.8470001	-0.02435593	0.1299352
0.8503332	-0.02495489	0.129667
0.8536668	-0.02517074	0.1293454
0.857	-0.02506869	0.1289975
0.8603332	-0.02518252	0.1286764
0.8636666	-0.02472786	0.1283888
0.867	-0.02503882	0.1281102
0.8703332	-0.0243822	0.1278311
0.8736668	-0.02476392	0.1274856
0.877	-0.0249298	0.1271467
0.8803332	-0.02542538	0.1268103
0.8836666	-0.02487289	0.1264928
0.887	-0.02551212	0.126208
0.8903332	-0.02559611	0.1259109
0.8936668	-0.02497076	0.1256117
0.897	-0.02650742	0.1253433
0.9003332	-0.02546352	0.1250797
0.9036666	-0.02530317	0.1248398
0.9070001	-0.02525736	0.1245341
0.9103334	-0.0252143	0.1242078
0.9136668	-0.02580077	0.1238712
0.917	-0.02574038	0.1235687
0.9203334	-0.02585973	0.1233186
0.9236668	-0.02594994	0.1230462
0.9270001	-0.02601936	0.1227449
0.9303332	-0.02643164	0.1224381
0.9336668	-0.02646423	0.1221392
0.9370001	-0.02625183	0.121867
0.9403334	-0.02650237	0.1216
0.9436668	-0.02564032	0.1213428
0.9470001	-0.02588808	0.121077
0.9503334	-0.02546259	0.1207836
0.9536668	-0.02631418	0.1204893
0.957	-0.0263114	0.1202083
0.9603332	-0.0265085	0.1199517
0.9636668	-0.02691524	0.119718
0.967	-0.02577486	0.1194842
0.9703332	-0.02546047	0.1192313
0.9736668	-0.02601295	0.118956
0.9770001	-0.02625656	0.1186745
0.9803332	-0.02545973	0.1184005
0.9836666	-0.02635994	0.1181614
0.987	-0.02637383	0.1179269
0.9903334	-0.02635092	0.1176995
0.9936668	-0.0261427	0.1174769
0.997	-0.0259928	0.1172245
1.000333	-0.02638218	0.1169718
1.003667	-0.02691937	0.1167045
1.007	-0.02631206	0.1164346
1.010333	-0.02692215	0.1161373
1.013667	-0.02650152	0.1158366
1.017	-0.0272754	0.1155409
1.020333	-0.02662365	0.115266
1.023666	-0.02657782	0.1150019
1.027	-0.02669234	0.114753
1.030333	-0.02652294	0.1145376
1.033667	-0.02662218	0.1143265
1.037	-0.02646044	0.1141009
1.040333	-0.02725378	0.1138526
1.043667	-0.02726142	0.1135924
1.047	-0.02790415	0.1133511
1.050334	-0.02749462	0.1131214
1.053667	-0.02705596	0.1129042
1.057	-0.02794297	0.1126671
1.060334	-0.02759176	0.1124348
1.063667	-0.02728842	0.1122106
1.067	-0.02712946	0.1119747
1.070334	-0.02730574	0.1117303
1.073667	-0.02660055	0.1115115
1.077	-0.02741606	0.1112844
1.080334	-0.0275292	0.1110362
1.083667	-0.02769644	0.1107932
1.087	-0.02843633	0.1105534
1.090334	-0.02782209	0.1103554
1.093667	-0.02720574	0.1101814
1.097	-0.02723698	0.1099861
1.100334	-0.02753681	0.1097554
1.103667	-0.02710856	0.109548
1.107	-0.02767144	0.1093572
1.110334	-0.02735768	0.1091573
1.113666	-0.02740282	0.1089725
1.117	-0.02796155	0.1087787
1.120333	-0.02717794	0.1085421
1.123667	-0.02767074	0.1082965
1.127	-0.02805662	0.1080192
1.130334	-0.0284474	0.1077427
1.133666	-0.02854108	0.1075033
1.137	-0.02867018	0.1072882
1.140333	-0.02799414	0.1070868
1.143667	-0.02863612	0.1068766
1.147	-0.02847441	0.1066739
1.150334	-0.02893318	0.1064555
1.153666	-0.02799406	0.1062676
1.157	-0.0285382	0.1060548
1.160334	-0.02843198	0.105843
1.163667	-0.02845556	0.1056322
1.167	-0.02896431	0.1054814
1.170334	-0.02833825	0.1053403
1.173667	-0.0278864	0.105184
1.177	-0.02784407	0.1049893
1.180334	-0.0285659	0.1047666
1.183667	-0.02833685	0.1045476
1.187	-0.02868599	0.1043353
1.190334	-0.02861242	0.1041328
1.193667	-0.02921418	0.1038914
1.197	-0.02838962	0.1036587
1.200334	-0.02930787	0.103446
1.203667	-0.02950848	0.1032578
1.207	-0.02920515	0.1030931
1.210334	-0.02856867	0.1029388
1.213667	-0.0288595	0.1027589
1.217	-0.02899342	0.1025707
1.220333	-0.0284895	0.1023835
1.223667	-0.02863938	0.1021965
1.227	-0.02936605	0.1019812
1.230334	-0.02913908	0.1017688
1.233666	-0.0290086	0.1015795
1.237	-0.02877745	0.1013976
1.240334	-0.02883228	0.1012453
1.243667	-0.02933409	0.1010939
1.247	-0.02875522	0.1009544
1.250334	-0.02865667	0.1008052
1.253667	-0.02802089	0.1006187
1.257	-0.02873648	0.1004521
1.260333	-0.02932922	0.1002516
1.263666	-0.02854839	0.1000694
1.267	-0.03001914	0.09992749
1.270333	-0.02943334	0.09975155
1.273666	-0.0289572	0.09958032
1.277	-0.02991086	0.09939392
1.280334	-0.02884682	0.0992017
1.283667	-0.02933056	0.09900428
1.287	-0.02927364	0.09881391
1.290334	-0.029672	0.09861659
1.293667	-0.02993296	0.09844788
1.297	-0.02943182	0.09831418
1.300334	-0.02907992	0.09820985
1.303667	-0.02902576	0.09808684
1.307	-0.0287516	0.09791059
1.310334	-0.02928535	0.09772757
1.313667	-0.02939014	0.09754086
1.317	-0.02925064	0.09737446
1.320334	-0.02994194	0.09724476
1.323667	-0.0290348	0.09711297
1.327	-0.02934992	0.09697101
1.330333	-0.02892445	0.09682941
1.333667	-0.02885503	0.09664384
1.337	-0.02897096	0.09645348
1.340334	-0.02960046	0.09627304
1.343667	-0.02987048	0.09609195
1.347	-0.02931591	0.0959217
1.350333	-0.03002456	0.09573781
1.353667	-0.03029663	0.09554691
1.357	-0.029867	0.09534399
1.360334	-0.0296754	0.09516126
1.363667	-0.03002174	0.09498182
1.367	-0.03056518	0.09481835
1.370333	-0.03058739	0.09469098
1.373667	-0.03019452	0.09459497
1.377	-0.02977875	0.09448876
1.380333	-0.02980302	0.09437947
1.383667	-0.02977315	0.09425076
1.387	-0.03027287	0.09411981
1.390333	-0.0298925	0.09397946
1.393667	-0.029753	0.09383636
1.397	-0.03005075	0.09367394
1.400333	-0.0311835	0.09351169
1.403666	-0.0296614	0.09334874
1.407	-0.03013268	0.09321926
1.410334	-0.030318	0.09306741
1.413667	-0.02973081	0.09292282
1.417	-0.03085937	0.09277606
1.420334	-0.02951912	0.09264191
1.423667	-0.03016876	0.09247297
1.427	-0.02981825	0.09235275
1.430333	-0.03067405	0.09222824
1.433667	-0.02994943	0.09205722
1.437	-0.0304797	0.09190246
1.440334	-0.03156317	0.09174592
1.443667	-0.03017224	0.09161503
1.447	-0.03087185	0.09148048
1.450334	-0.02976686	0.09132381
1.453667	-0.0305227	0.09117662
1.457	-0.03088016	0.09104251
1.460334	-0.02985152	0.09094843
1.463667	-0.03081559	0.09089028
1.467	-0.03051365	0.09077652
1.470333	-0.0304366	0.09062199
1.473667	-0.0310828	0.09044547
1.477	-0.03059625	0.09024228
1.480333	-0.03064899	0.09007062
1.483667	-0.03105919	0.08994666
1.487	-0.030708	0.08982124
1.490334	-0.03073227	0.08966858
1.493667	-0.03105432	0.08953296
1.497	-0.03173174	0.08939332
1.500333	-0.03103556	0.08926
1.503667	-0.03115772	0.08913064
1.507	-0.03165327	0.08896632
1.510333	-0.03075514	0.08880406
1.513667	-0.03130693	0.08866532
1.517	-0.03111812	0.08854259
1.520333	-0.03130413	0.08844445
1.523666	-0.03054689	0.08836485
1.527	-0.03098136	0.08826178
1.530334	-0.0309536	0.08814574
1.533667	-0.03075509	0.08802656
1.537	-0.0311174	0.08791007
1.540334	-0.0309168	0.08781766
1.543667	-0.0314103	0.08768689
1.547	-0.03150125	0.08752449
1.550334	-0.03172056	0.08736337
1.553667	-0.03235844	0.08723972
1.557	-0.03130827	0.08712925
1.560334	-0.03091891	0.08700759
1.563667	-0.03101952	0.08688038
1.567	-0.03173718	0.08677606
1.570334	-0.0312624	0.08665504
1.573667	-0.0306426	0.08656905
1.577	-0.03196202	0.08646116
1.580333	-0.03136094	0.08631531
1.583667	-0.03165317	0.08616895
1.587	-0.03257838	0.08602005
1.590334	-0.03205782	0.08586637
1.593667	-0.0320356	0.085736
1.597	-0.0322091	0.08563622
1.600334	-0.03236805	0.08555293
1.603667	-0.031717	0.08546491
1.607	-0.032182	0.08537246
1.610333	-0.03220836	0.08525125
1.613667	-0.0313241	0.08510028
1.617	-0.0319314	0.08498809
1.620333	-0.0329732	0.08489894
1.623666	-0.0318592	0.08483068
1.627	-0.03194734	0.08477047
1.630333	-0.03159543	0.08469697
1.633667	-0.03227352	0.08459162
1.637	-0.031914	0.08448509
1.640334	-0.03129489	0.08434009
1.643667	-0.03211804	0.08418059
1.647	-0.0323124	0.08401424
1.650333	-0.0327469	0.08391387
1.653667	-0.03270179	0.08389092
1.657	-0.03193207	0.08387824
1.660334	-0.0308736	0.08382806
1.663667	-0.03168774	0.083699
1.667	-0.0316294	0.08351728
1.670334	-0.03237207	0.08333947
1.673667	-0.03246856	0.08324131
1.677	-0.0326178	0.08316369
1.680333	-0.03172798	0.08309728
1.683667	-0.03243178	0.08303882
1.687	-0.03280797	0.0829525
1.690334	-0.03198549	0.08284992
1.693667	-0.03250394	0.08275251
1.697	-0.03266427	0.08260614
1.700334	-0.0319542	0.08244528
1.703667	-0.03268365	0.08235394
1.707	-0.03329861	0.08229239
1.710333	-0.03157312	0.08224901
1.713667	-0.0319382	0.0821973
1.717	-0.03243793	0.08212119
1.720333	-0.03219636	0.08204004
1.723667	-0.03250385	0.08193332
1.727	-0.0319007	0.08183
1.730333	-0.0322734	0.08168136
1.733667	-0.03190625	0.08154328
1.737	-0.03228592	0.08143426
1.740334	-0.03238657	0.08129268
1.743667	-0.03199998	0.08114449
1.747	-0.03373794	0.08101055
1.750334	-0.03208673	0.08089428
1.753667	-0.03246015	0.08080054
1.757	-0.03282316	0.0807338
1.760333	-0.03285438	0.08060944
1.763666	-0.03256704	0.08045825
1.767	-0.03364075	0.08034864
1.770333	-0.03309936	0.0802685
1.773666	-0.0331646	0.08020451
1.777	-0.03222201	0.08016544
1.780333	-0.0329036	0.0800817
1.783667	-0.03201586	0.07996738
1.787	-0.03326587	0.07984612
1.790334	-0.03248572	0.079746
1.793667	-0.03247528	0.07960504
1.797	-0.0319499	0.07947684
1.800334	-0.03373158	0.07938251
1.803667	-0.03301391	0.0793269
1.807	-0.03254058	0.07928315
1.810334	-0.03264748	0.07921512
1.813667	-0.03282933	0.07908911
1.817	-0.0322123	0.07895644
1.820333	-0.03322006	0.07883325
1.823667	-0.03212276	0.07871488
1.827	-0.03302642	0.07863484
1.830333	-0.03298619	0.07856196
1.833667	-0.0324934	0.0785097
1.837	-0.03252461	0.07846649
1.840334	-0.03291678	0.07833362
1.843667	-0.03245869	0.078179
1.847	-0.03380102	0.07804376
1.850334	-0.03307848	0.07792068
1.853667	-0.03326937	0.07782376
1.857	-0.03262735	0.07770539
1.860334	-0.03358378	0.07760889
1.863667	-0.033522	0.07753278
1.867	-0.0334755	0.07750131
1.870334	-0.03389055	0.0775336
1.873667	-0.03314301	0.07753936
1.877	-0.03244058	0.07749325
1.880333	-0.03301735	0.07742202
1.883667	-0.0328063	0.07731465
1.887	-0.03316514	0.07721689
1.890334	-0.0334754	0.07707891
1.893667	-0.03225799	0.07693206
1.897	-0.03442769	0.07684024
1.900334	-0.03368644	0.07675976
1.903667	-0.03308258	0.07669366
1.907	-0.033329	0.0766457
1.910334	-0.03347754	0.07657296
1.913667	-0.0330236	0.07649545
1.917	-0.03285422	0.07641497
1.920334	-0.03314712	0.07632638
1.923667	-0.03359342	0.0762354
1.927	-0.03328317	0.07615442
1.930333	-0.0328438	0.07604694
1.933667	-0.03381482	0.0759275
1.937	-0.03358022	0.07581353
1.940334	-0.03328039	0.07571682
1.943667	-0.03351358	0.07562232
1.947	-0.03363435	0.07552289
1.950334	-0.03361771	0.07542
1.953667	-0.03389254	0.0753308
1.957	-0.03376413	0.07520708
1.960333	-0.0331554	0.07506378
1.963667	-0.0348913	0.0749469
1.967	-0.03363848	0.07484519
1.970333	-0.0342444	0.07478236
1.973667	-0.03388971	0.07472622
1.977	-0.03397717	0.07466953
1.980333	-0.03420758	0.07461465
1.983667	-0.03350031	0.07454522
1.987	-0.03381125	0.07448853
1.990334	-0.03396532	0.07443247
1.993667	-0.03395838	0.07438339
1.997	-0.03424642	0.07433434
2.000334	-0.03356692	0.07423782
2.003667	-0.0336495	0.07413482
2.007	-0.03474891	0.07403678
2.010333	-0.03357246	0.07396582
2.013666	-0.03429291	0.07392412
2.017	-0.0339653	0.07386286
2.020333	-0.03348849	0.0737865
2.023666	-0.03356277	0.0737546
2.027	-0.03411037	0.07372468
2.030333	-0.03260562	0.07362834
2.033667	-0.0340014	0.07351739
2.037	-0.03460387	0.07338715
2.040333	-0.03410968	0.07325716
2.043667	-0.03360302	0.07319265
2.047	-0.03368216	0.07312019
2.050333	-0.03394312	0.07303954
2.053667	-0.03424782	0.07298975
2.057	-0.03345169	0.07294741
2.060333	-0.03399725	0.07284412
2.063666	-0.03443521	0.07272101
2.067	-0.03521742	0.07258401
2.070333	-0.03436718	0.07247098
2.073666	-0.03409718	0.07237624
2.077	-0.03484261	0.07230706
2.080333	-0.03489325	0.07224839
2.083667	-0.0337404	0.07220316
2.087	-0.03423731	0.07216985
2.090333	-0.03470998	0.07213578
2.093667	-0.03437748	0.07208562
2.097	-0.03434765	0.07203097
2.100334	-0.03402698	0.07195426
2.103667	-0.0335557	0.07189112
2.107	-0.03375211	0.0718547
2.110334	-0.03354461	0.07181328
2.113667	-0.0338368	0.07179162
2.117	-0.03401102	0.0717125
2.120334	-0.0334447	0.07161063
2.123667	-0.03468573	0.07151132
2.127	-0.03381119	0.07140749
2.130333	-0.03468508	0.07131119
2.133667	-0.03424572	0.07122644
2.137	-0.03405763	0.07113453
2.140334	-0.03457124	0.071038
2.143667	-0.03461912	0.07095429
2.147	-0.03501056	0.07088106
2.150334	-0.03434075	0.07080624
2.153667	-0.03454826	0.07072085
2.157	-0.03420192	0.07060855
2.160334	-0.03476272	0.0704883
2.163667	-0.03493413	0.07037624
2.167	-0.03550257	0.07030826
2.170334	-0.03547065	0.07025585
2.173667	-0.0346072	0.07022882
2.177	-0.03496186	0.07022571
2.180333	-0.034535	0.07023469
2.183667	-0.03445307	0.07021606
2.187	-0.03429966	0.0701699
2.190334	-0.03469319	0.07007659
2.193667	-0.03418165	0.06995976
2.197	-0.03524778	0.06986129
2.200334	-0.03419278	0.06981204
2.203667	-0.03480565	0.06979847
2.207	-0.03488132	0.06975634
2.210333	-0.0339242	0.06967938
2.213667	-0.03476402	0.06958334
2.217	-0.03444475	0.06947376
2.220333	-0.03514853	0.06937465
2.223667	-0.0346849	0.06931978
2.227	-0.03418725	0.06927782
2.230333	-0.03473418	0.0692379
2.233667	-0.0348258	0.06919366
2.237	-0.0346835	0.0691179
2.240334	-0.03551777	0.06905389
2.243667	-0.03414352	0.06895572
2.247	-0.03470224	0.06884553
2.250334	-0.03563367	0.06874109
2.253667	-0.03556565	0.06866064
2.257	-0.03548305	0.06861993
2.260333	-0.034351	0.06860572
2.263666	-0.03541848	0.06856861
2.267	-0.0341143	0.06852656
2.270333	-0.03506099	0.06849116
2.273666	-0.03492356	0.06847061
2.277	-0.03447656	0.06845948
2.280333	-0.0338269	0.06843171
2.283667	-0.03485831	0.0684187
2.287	-0.03373806	0.0683575
2.290333	-0.03415592	0.06828151
2.293667	-0.03458834	0.0681873
2.297	-0.03513113	0.06805008
2.300333	-0.03404422	0.0679557
2.303667	-0.0351381	0.06788207
2.307	-0.03473624	0.06781831
2.310333	-0.0352929	0.06774384
2.313666	-0.03478694	0.06766926
2.317	-0.03418861	0.06759864
2.320333	-0.03495278	0.06754376
2.323666	-0.03450859	0.06747585
2.327	-0.0345155	0.0674246
2.330333	-0.03485905	0.06737011
2.333667	-0.0345592	0.0673104
2.337	-0.03440997	0.0672346
2.340333	-0.03502213	0.06713984
2.343667	-0.03498882	0.06705958
2.347	-0.03512485	0.06701738
2.350334	-0.03431556	0.06697201
2.353667	-0.0347716	0.06691851
2.357	-0.03527757	0.06681174
2.360334	-0.03478822	0.06674092
2.363667	-0.03554268	0.06672597
2.367	-0.03496453	0.06671489
2.370334	-0.03470631	0.06669234
2.373667	-0.03541913	0.06665718
2.377	-0.03427874	0.06662478
2.380333	-0.03482498	0.06659158
2.383667	-0.03426139	0.06651526
2.387	-0.03417462	0.06642134
2.390334	-0.0349263	0.06629741
2.393667	-0.0350207	0.06623184
2.397	-0.0353046	0.06617202
2.400334	-0.03462231	0.06611956
2.403667	-0.03538372	0.06606921
2.407	-0.03508317	0.0660102
2.410334	-0.03492356	0.0659709
2.413667	-0.03450085	0.0659508
2.417	-0.03554059	0.06590972
2.420334	-0.03468615	0.06585397
2.423667	-0.03491172	0.06581569
2.427	-0.03533232	0.06575626
2.430333	-0.03429537	0.06568279
2.433667	-0.03526706	0.06563501
2.437	-0.03568766	0.06561374
2.440334	-0.03487422	0.06560269
2.443667	-0.03477218	0.06559739
2.447	-0.03521084	0.06552866
2.450334	-0.03449038	0.06543004
2.453667	-0.0353774	0.06535785
2.457	-0.03455007	0.06530298
2.460333	-0.03436405	0.06524963
2.463667	-0.03561616	0.06518526
2.467	-0.03520041	0.06511152
2.470333	-0.03488945	0.06503511
2.473667	-0.03464168	0.06496672
2.477	-0.03612354	0.06490981
2.480333	-0.03482492	0.06486679
2.483667	-0.03574039	0.064874
2.487	-0.03514557	0.06486274
2.490334	-0.0342148	0.0648182
2.493667	-0.03494636	0.06473465
2.497	-0.0348325	0.0646375
2.500334	-0.03529128	0.06453867
2.503667	-0.0351941	0.0644715
2.507	-0.0358972	0.0644472
2.510333	-0.03534889	0.0644158
2.513666	-0.0352323	0.06438884
2.517	-0.03466663	0.06435388
2.520333	-0.03546131	0.06427765
2.523666	-0.03498448	0.06418955
2.527	-0.03561052	0.06411695
2.530333	-0.03470058	0.0640688
2.533667	-0.03568269	0.06400385
2.537	-0.03466102	0.06391152
2.540333	-0.03579859	0.06385115
2.543667	-0.03569586	0.06380222
2.547	-0.0350691	0.06375085
2.550333	-0.03516626	0.063692
2.553667	-0.03607205	0.0636518
2.557	-0.03605261	0.06361851
2.560333	-0.03517669	0.06361158
2.563666	-0.03492194	0.063581
2.567	-0.03490944	0.0635377
2.570333	-0.0353349	0.06348059
2.573667	-0.03437011	0.06343002
2.577	-0.03475463	0.06339088
2.580333	-0.03528768	0.06333018
2.583667	-0.03475187	0.0632628
2.587	-0.03445828	0.0632092
2.590333	-0.03476508	0.06316024
2.593667	-0.0346589	0.06309189
2.597	-0.03532731	0.0630516
2.600333	-0.03492963	0.06301211
2.603667	-0.03418626	0.06295555
